metric_id,country_id,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,hiv_aids,schooling
2200,2200,2007,72.2,185,0,0,0.1,13.1
2201,2201,2006,72.2,185,0,0,0.1,13.1
2202,2202,2005,72.2,185,0,0,0.1,12.1
2203,2203,2003,72.1,185,0,0,0.1,12.1
2204,2204,2008,69.9,185,0,0,0.3,12.4
2205,2205,2009,69.5,184,0,0,0.3,12.7
2206,2206,2006,69.4,184,0,0,0.6,12.3
2207,2207,2009,72.6,184,0,0,0.1,16.4
2208,2208,2003,71,184,0,0,0.4,13
2209,2209,2008,72.2,184,0,0,0.1,13.2
2210,2210,2012,68.7,184,0,0,0.1,9.4
2211,2211,2001,67.2,183,0,0,0.1,10.1
2212,2212,2000,71.6,183,0,0,0.4,12.8
2213,2213,2014,68.8,183,0,0,0.1,9.6
2214,2214,2009,71,183,0,0,0.2,12.5
2215,2215,2000,74,182,0,0,0.1,14.1
2216,2216,2009,72.3,182,0,0,0.1,13.2
2217,2217,2013,68.8,182,0,0,0.1,9.5
2218,2218,2008,69.6,181,0,0,0.1,12.8
2219,2219,2007,69.6,181,0,0,0.6,12.8
2220,2220,2004,71.2,181,0,0,0.4,13.2
2221,2221,2002,71.5,179,0,0,0.1,12.5
2222,2222,2004,67.7,179,0,0,0.1,10.5
2223,2223,2013,71.2,179,0,0,0.4,12.7
2224,2224,2010,74,179,0,0,0.4,12.5
2225,2225,2001,69.1,179,0,0,0.1,10.1
2226,2226,2001,77,178,0,0,0.1,14.3
2227,2227,2013,73,178,0,0,0.1,16.4
2228,2228,2005,67.9,178,0,0,0.1,10.7
2229,2229,2001,71.8,178,0,0,0.3,12.6
2230,2230,2014,71.4,178,0,0,0.4,12.7
2231,2231,2012,71.3,178,0,0,0.9,12.7
2232,2232,2014,70,177,0,0,0.2,12.8
2233,2233,2001,71.5,177,0,0,0.1,12.2
2234,2234,2000,71,177,0,0,0.1,12.1
2235,2235,2005,71.4,177,0,0,0.2,13.3
2236,2236,2011,72.6,177,0,0,0.1,13.3
2237,2237,2015,69.2,177,0,0,0.1,9.6
2238,2238,2002,79,176,0,0,0.1,14.4
2239,2239,2012,73,176,0,0,0.1,16.5
2240,2240,2006,68,176,0,0,0.1,10.9
2241,2241,2015,71.6,176,0,0,0.4,12.7
2242,2242,2011,76,176,0,0,0.4,12.6
2243,2243,2002,69.3,176,0,0,0.1,10.2
2244,2244,2015,71,175,0,0,0.2,12.8
2245,2245,2007,68.2,175,0,0,0.1,11
2246,2246,2001,75,175,0,0,0.1,12
2247,2247,2004,73.8,174,0,0,0.1,12.3
2248,2248,2003,71.5,174,0,0,0.1,12.6
2249,2249,2008,68.4,174,0,0,0.1,11.2
2250,2250,2002,72,174,0,0,0.1,12.5
2251,2251,2002,76,174,0,0,0.1,12.1
2252,2252,2012,72.7,174,0,0,0.1,13.5
2253,2253,2012,78,174,0,0,0.4,12.6
2254,2254,2003,71.1,173,0,0,0.1,14.6
2255,2255,2006,71.7,173,0,0,0.3,13.3
2256,2256,2003,69.4,173,0,0,0.1,10.4
2257,2257,2013,74.8,172,0,0,0.1,12.6
2258,2258,2005,74.1,172,0,0,0.1,12.4
2259,2259,2009,68.5,172,0,0,0.1,11.4
2260,2260,2009,76,172,0,0,0.1,12.9
2261,2261,2013,72.9,172,0,0,0.1,13.5
2262,2262,2013,71,172,0,0,0.3,12.7
2263,2263,2006,74.2,171,0,0,0.1,12.4
2264,2264,2010,68.7,171,0,0,0.1,11.5
2265,2265,2003,72.2,171,0,0,0.2,12.4
2266,2266,2014,71.1,171,0,0,0.3,12.7
2267,2267,2005,71.5,169,0,0,0.1,14.9
2268,2268,2011,73.6,169,0,0,0.1,15.8
2269,2269,2014,73.4,169,0,0,0.1,16.5
2270,2270,2011,68.9,169,0,0,0.1,11.7
2271,2271,2003,79,169,0,0,0.1,12.3
2272,2272,2004,69.6,169,0,0,0.1,10.7
2273,2273,2009,74.6,168,0,0,0.1,12.6
2274,2274,2005,72.1,168,0,0,0.1,13
2275,2275,2004,71.9,168,0,0,0.1,12.8
2276,2276,2012,69,168,0,0,0.1,11.7
2277,2277,2015,73.2,168,0,0,0.1,14.1
2278,2278,2012,74.9,167,0,0,0.2,12.6
2279,2279,2008,74.5,167,0,0,0.1,12.6
2280,2280,2007,74.4,167,0,0,0.1,12.5
2281,2281,2008,74.2,167,0,0,0.1,16.1
2282,2282,2006,71.7,167,0,0,0.1,15.1
2283,2283,2008,72.1,167,0,0,0.3,13.3
2284,2284,2009,72.8,166,0,0,0.1,13.8
2285,2285,2008,72.7,166,0,0,0.1,13.6
2286,2286,2015,69.4,166,0,0,0.1,11.7
2287,2287,2013,69.2,166,0,0,0.1,11.7
2288,2288,2004,72.6,166,0,0,0.2,12.3
2289,2289,2015,73.6,165,0,0,0.1,16.5
2290,2290,2006,71.8,165,0,0,0.1,13.4
2291,2291,2009,72.3,165,0,0,0.2,13.3
2292,2292,2005,69.9,165,0,0,0.1,10.6
2293,2293,2007,71.9,164,0,0,0.1,15.3
2294,2294,2014,69.4,164,0,0,0.1,11.7
2295,2295,2012,73.8,163,0,0,0.1,15.5
2296,2296,2010,73.3,163,0,0,0.2,14
2297,2297,2011,75,162,0,0,0.1,12.6
2298,2298,2008,72.1,162,0,0,0.1,15.4
2299,2299,2009,74.2,162,0,1,0.1,15.3
2300,2300,2010,72.5,162,0,0,0.1,13.3
2301,2301,2004,71.4,162,0,0,0.1,12.4
2302,2302,2010,75,161,0,0,0.2,12.6
2303,2303,2013,74.1,161,0,0,0.1,15.4
2304,2304,2007,72.9,161,0,0,0.1,13.5
2305,2305,2013,72.7,161,0,0,0.1,13.3
2306,2306,2006,71,161,0,0,0.1,10.6
2307,2307,2012,72.8,159,0,0,0.1,13.3
2308,2308,2009,72.4,158,0,0,0.1,15.6
2309,2309,2011,73.6,158,0,0,0.1,14.1
2310,2310,2000,71.6,158,0,0,0.1,13.7
2311,2311,2014,73.1,157,0,0,0.1,13.3
2312,2312,2001,71.8,157,0,0,0.1,13.2
2313,2313,2007,73,157,0,0,0.1,10.7
2314,2314,2000,73.6,156,0,0,0.1,0
2315,2315,2009,74.9,156,0,0,0.1,16.1
2316,2316,2010,74.5,156,0,1,0.1,15.3
2317,2317,2014,74.4,156,0,0,0.1,16
2318,2318,2015,73.2,156,0,0,0.1,13.3
2319,2319,2000,69.9,155,0,0,0.8,11.3
2320,2320,2006,73.5,155,0,0,0.1,12.4
2321,2321,2002,71.9,155,0,0,0.1,13.5
2322,2322,2001,73.8,154,0,0,0.1,0
2323,2323,2010,72.6,154,0,0,0.1,15.8
2324,2324,2012,73.9,154,0,0,0.1,14.3
2325,2325,2002,74,153,0,0,0.1,0
2326,2326,2015,74.6,153,0,0,0.1,16
2327,2327,2006,72,153,0,0,0.1,12.7
2328,2328,2003,72,153,0,0,0.1,13.7
2329,2329,2008,75,153,0,0,0.1,10.7
2330,2330,2001,73,152,0,0,0.8,11
2331,2331,2003,74.2,151,0,0,0.1,0
2332,2332,2007,73.9,151,0,0,0.1,12.8
2333,2333,2004,72.2,151,0,0,0.1,14.6
2334,2334,2004,74.4,149,0,0,0.1,0
2335,2335,2008,74.1,149,0,0,0.1,12.6
2336,2336,2007,72.2,149,0,0,0.1,12.9
2337,2337,2009,78,149,0,0,0.1,10.7
2338,2338,2002,77,148,0,0,0.8,11.3
2339,2339,2014,74.2,148,0,0,0.1,14.7
2340,2340,2006,72.4,148,0,0,0.1,14.6
2341,2341,2005,74.6,147,0,0,0.1,0
2342,2342,2015,76.1,147,0,0,0.1,12.6
2343,2343,2013,74.1,147,0,0,0.1,14.7
2344,2344,2010,74.2,147,0,0,0.1,12.8
2345,2345,2009,74.3,147,0,0,0.1,12.7
2346,2346,2000,73,147,0,1,0.1,13
2347,2347,2009,72.5,147,0,0,0.1,14.5
2348,2348,2012,73.1,146,0,0,0.1,15.8
2349,2349,2012,75,146,0,1,0.1,15.4
2350,2350,2015,74.6,146,0,0,0.1,15.2
2351,2351,2008,72.5,146,0,0,0.1,12.9
2352,2352,2007,72.5,146,0,0,0.1,14.5
2353,2353,2006,74.8,145,0,0,0.1,14.7
2354,2354,2002,73.7,145,0,0,0.1,13.3
2355,2355,2001,73.3,145,0,1,0.1,13.3
2356,2356,2008,72.6,145,0,0,0.1,14.5
2357,2357,2010,71,145,0,0,0.1,10.8
2358,2358,2007,75,144,0,0,0.1,14.5
2359,2359,2003,71.1,144,0,0,0.9,11.3
2360,2360,2013,73.3,144,0,0,0.1,15.8
2361,2361,2000,73,144,0,0,0.1,0
2362,2362,2010,72.6,144,0,0,0.1,12.9
2363,2363,2003,73.8,144,0,0,0.1,13.6
2364,2364,2014,73.5,143,0,0,0.1,15.8
2365,2365,2011,74.6,143,0,0,0.1,12.9
2366,2366,2008,75.2,142,0,0,0.1,14.4
2367,2367,2015,73.6,142,0,0,0.1,15.8
2368,2368,2012,74.7,142,0,0,0.1,13
2369,2369,2010,72.8,142,0,0,0.1,14.4
2370,2370,2013,74.8,141,0,0,0.1,13.1
2371,2371,2005,74,141,0,0,0.1,14
2372,2372,2011,71.2,141,0,0,0.1,10.8
2373,2373,2013,75.5,139,0,1,0.1,15.4
2374,2374,2000,69.6,139,0,0,0.1,11.3
2375,2375,2014,75,139,0,0,0.1,13.1
2376,2376,2011,73,139,0,0,0.1,12.9
2377,2377,2010,75.6,138,0,0,0.1,14.1
2378,2378,2011,76.1,138,0,0,0.1,16.4
2379,2379,2015,75.2,138,0,0,0.1,13.1
2380,2380,2006,74.3,138,0,0,0.1,14.3
2381,2381,2004,74.1,138,0,0,0.1,13.8
2382,2382,2012,73,138,0,0,0.1,14.4
2383,2383,2012,71.4,138,0,0,0.1,10.8
2384,2384,2015,74.5,137,0,1,0.1,15
2385,2385,2010,75.6,137,0,0,0.1,16.2
2386,2386,2014,75.6,137,0,0,0.1,15.8
2387,2387,2013,73.2,137,0,0,0.1,14.3
2388,2388,2011,75.7,136,0,0,0.1,14.1
2389,2389,2002,73.4,136,0,0,0.1,0
2390,2390,2001,73.3,136,0,0,0.1,0
2391,2391,2012,73.2,136,0,0,0.1,12.9
2392,2392,2008,74.7,136,0,0,0.1,14.8
2393,2393,2012,76.3,135,0,0,0.1,16.5
2394,2394,2014,73.3,135,0,0,0.1,14.3
2395,2395,2013,71.6,135,0,0,0.1,10.8
2396,2396,2012,75.9,134,0,0,0.2,13.8
2397,2397,2005,71.8,134,0,0,0.8,11.2
2398,2398,2015,75.8,134,0,0,0.1,15.6
2399,2399,2004,73.5,134,0,0,0.1,12.6
2400,2400,2003,73.5,134,0,0,0.1,0
2401,2401,2014,71.7,134,0,0,0.1,10.8
2402,2402,2013,76.1,133,0,0,0.2,13.9
2403,2403,2005,73.6,133,0,0,0.1,12.8
2404,2404,2015,73.5,133,0,0,0.1,14.3
2405,2405,2014,76.2,131,0,0,0.2,13.9
2406,2406,2013,73.6,131,0,0,0.1,12.9
2407,2407,2009,75,131,0,0,0.1,14.9
2408,2408,2006,72.1,129,0,0,0.6,11.9
2409,2409,2001,78,129,0,0,0.1,11.8
2410,2410,2014,73.8,128,0,0,0.1,12.9
2411,2411,2002,72.8,128,0,0,0.1,11.9
2412,2412,2000,73.3,127,0,0,0.9,14
2413,2413,2000,74.7,127,0,0,0.1,12.2
2414,2414,2013,76.9,127,0,0,0.1,16.5
2415,2415,2007,72.3,126,0,0,0.6,11.9
2416,2416,2001,74.9,126,0,0,0.1,12.3
2417,2417,2000,74.7,126,0,0,0.1,0
2418,2418,2003,73.2,126,0,0,0.1,11.9
2419,2419,2001,73.1,126,0,0,0.1,11.8
2420,2420,2001,73.4,125,0,0,0.7,14
2421,2421,2007,74.2,125,0,0,0.1,13.6
2422,2422,2015,74,125,0,0,0.1,12.9
2423,2423,2000,72.6,125,0,0,0.1,11.7
2424,2424,2009,72.4,124,0,0,0.4,12.4
2425,2425,2008,72.4,124,0,0,0.4,12.2
2426,2426,2002,74.8,124,0,0,0.1,12.6
2427,2427,2002,71.8,124,0,0,0.1,12
2428,2428,2010,75.1,124,0,0,0.1,15
2429,2429,2001,76.2,124,0,0,0.1,14.7
2430,2430,2002,73.5,123,0,0,0.8,14
2431,2431,2010,72.5,123,0,0,0.4,12.7
2432,2432,2001,75.1,123,0,0,0.1,0
2433,2433,2011,72.6,122,0,0,0.3,13.1
2434,2434,2003,74.7,122,0,0,0.1,12.9
2435,2435,2003,75.2,122,0,0,0.1,0
2436,2436,2014,77.3,122,0,0,0.1,16.5
2437,2437,2011,75.6,122,0,0,0.1,15
2438,2438,2000,76,122,0,0,0.1,14.6
2439,2439,2006,73.7,122,0,0,0.1,12.1
2440,2440,2003,73.7,121,0,0,0.4,14.2
2441,2441,2012,72.7,121,0,0,0.3,13.2
2442,2442,2008,74.6,121,0,0,0.1,14.2
2443,2443,2004,73.8,119,0,0,0.2,14.4
2444,2444,2015,77.6,119,0,0,0.1,16.5
2445,2445,2003,76.5,119,0,0,0.1,16.1
2446,2446,2012,75.8,118,0,0,0.1,15
2447,2447,2012,76.5,118,0,0,0.1,15.5
2448,2448,2010,76.3,118,0,1,0.1,15.6
2449,2449,2009,76.6,118,0,1,0.1,15.5
2450,2450,2005,73.9,117,0,0,0.1,14.6
2451,2451,2014,73,117,0,0,0.2,13.5
2452,2452,2009,75,117,0,0,0.1,14.6
2453,2453,2002,76.6,117,0,0,0.1,15.6
2454,2454,2014,76.8,117,0,0,0.1,15.5
2455,2455,2013,76.8,117,0,0,0.1,15.5
2456,2456,2000,74.6,116,0,0,0.1,0
2457,2457,2008,76,116,0,0,0.1,14.3
2458,2458,2005,75.2,116,0,0,0.1,13.6
2459,2459,2004,75.8,116,0,0,0.1,0
2460,2460,2015,77,116,0,0,0.1,15.5
2461,2461,2006,74.1,115,0,0,0.1,14.8
2462,2462,2010,75.3,115,0,0,0.1,15
2463,2463,2015,73.3,114,0,0,0.2,13.5
2464,2464,2007,75.8,114,0,0,0.1,14.3
2465,2465,2004,75.4,114,0,0,0.1,13.3
2466,2466,2005,75.9,114,0,0,0.1,0
2467,2467,2013,76.1,114,0,0,0.1,15
2468,2468,2007,74.2,113,0,0,0.1,15
2469,2469,2001,74.9,113,0,0,0.1,11.6
2470,2470,2006,75.9,113,0,0,0.1,13.9
2471,2471,2011,75.4,113,0,0,0.1,15.1
2472,2472,2014,76.4,113,0,0,0.1,15.1
2473,2473,2004,77.2,113,0,0,0.1,16.6
2474,2474,2003,72.7,112,0,0,0.1,11.8
2475,2475,2008,74.4,111,0,0,0.1,15.3
2476,2476,2009,74.4,111,0,0,0.1,13
2477,2477,2008,74.2,111,0,0,0.1,12.2
2478,2478,2011,77,111,0,1,0.1,15.5
2479,2479,2004,75.5,99,0,0,0.1,12.3
2480,2480,2010,77.5,99,0,0,0.1,0
2481,2481,2004,78,99,0,1,0.1,15.9
2482,2482,2015,75.5,98,0,0,0.1,15.3
2483,2483,2008,76,98,0,0,0.1,13.1
2484,2484,2004,77.7,98,0,0,0.1,16.5
2485,2485,2003,78.4,98,0,0,0.1,18.1
2486,2486,2002,78.1,98,0,0,0.1,18
2487,2487,2000,77.8,98,0,0,0.1,13.5
2488,2488,2009,76.1,97,0,0,0.1,13.3
2489,2489,2014,77.8,97,0,0,0.1,15.1
2490,2490,2013,77.7,97,0,0,0.1,14.9
2491,2491,2011,77.8,97,0,0,0.1,0
2492,2492,2000,78.1,96,0,0,0.1,15.4
2493,2493,2007,79.3,96,0,0,0.1,17.2
2494,2494,2006,79.2,96,0,0,0.1,17.2
2495,2495,2000,73.2,96,0,1,0.1,14.1
2496,2496,2001,78,96,0,0,0.1,13.4
2497,2497,2006,78.5,96,0,0,0.1,15.4
2498,2498,2008,78.9,96,0,0,0.1,16.9
2499,2499,2003,78.3,95,0,1,0.1,18.6
2500,2500,2002,74.8,95,0,0,0.1,13.3
2501,2501,2015,78,95,0,0,0.1,15.3
2502,2502,2001,73.2,95,0,1,0.1,14
2503,2503,2002,78.3,95,0,0,0.1,13.5
2504,2504,2010,76.4,94,0,0,0.1,13.3
2505,2505,2008,79.6,94,0,0,0.1,17.1
2506,2506,2000,76.4,94,0,0,0.1,16.2
2507,2507,2002,73.3,94,0,1,0.1,13.9
2508,2508,2007,78.7,94,0,0,0.1,15.4
2509,2509,2006,76.3,93,0,0,0.1,14.3
2510,2510,2012,78,93,0,0,0.1,0
2511,2511,2007,78.4,93,0,0,0.1,16.7
2512,2512,2006,78.1,93,0,0,0.1,16.9
2513,2513,2003,73.4,93,0,1,0.1,14.1
2514,2514,2005,74.3,93,0,0,0.1,12.1
2515,2515,2001,78.6,92,0,0,0.1,15.5
2516,2516,2000,74.5,92,0,0,0.1,13.2
2517,2517,2012,76.8,92,0,0,0.1,13.9
2518,2518,2011,76.9,92,0,0,0.1,13.4
2519,2519,2005,76.2,92,0,0,0.1,14.1
2520,2520,2005,78.1,92,0,0,0.1,16.6
2521,2521,2004,78.7,92,0,0,0.1,13.5
2522,2522,2003,78.6,92,0,0,0.1,13.6
2523,2523,2008,79,92,0,0,0.1,15.8
2524,2524,2009,79.7,91,0,0,0.1,17
2525,2525,2004,73.5,91,0,1,0.1,14.4
2526,2526,2005,78.9,89,0,1,0.1,15.7
2527,2527,2014,77.2,89,0,0,0.1,14.2
2528,2528,2004,76.4,89,0,0,0.1,13.7
2529,2529,2003,76,89,0,0,0.1,13.4
2530,2530,2010,79.9,89,0,0,0.1,16.8
2531,2531,2001,77,89,0,0,0.1,16.4
2532,2532,2011,76.6,88,0,1,0.1,13.3
2533,2533,2003,78.8,88,0,0,0.1,14.7
2534,2534,2015,77.4,88,0,0,0.1,14.2
2535,2535,2009,76.8,88,0,0,0.1,14.1
2536,2536,2014,78.6,88,0,0,0.1,0
2537,2537,2008,78.8,88,0,0,0.1,16.8
2538,2538,2002,77.4,88,0,0,0.1,16.5
2539,2539,2006,75,88,0,0,0.1,12
2540,2540,2010,79.6,88,0,0,0.1,16
2541,2541,2000,76.2,88,0,0,0.1,13
2542,2542,2002,74.9,87,0,0,0.1,13.5
2543,2543,2008,79.5,87,0,1,0.1,15.8
2544,2544,2000,78.6,87,0,0,0.1,17.2
2545,2545,2001,76.3,87,0,0,0.1,12.6
2546,2546,2010,79.5,87,0,0,0.1,16.9
2547,2547,2012,76.9,86,0,1,0.1,14.2
2548,2548,2004,79.3,86,0,0,0.1,14.7
2549,2549,2007,79.5,86,0,1,0.1,15.8
2550,2550,2015,78.8,86,0,0,0.1,0
2551,2551,2009,78.9,86,0,0,0.1,16.8
2552,2552,2011,83,86,0,0,0.1,16.9
2553,2553,2005,79.4,85,0,0,0.1,14.9
2554,2554,2003,75,85,0,0,0.1,13.7
2555,2555,2009,79.8,85,0,1,0.1,15.8
2556,2556,2006,79.4,85,0,1,0.1,15.7
2557,2557,2006,79.4,85,0,0,0.1,13.5
2558,2558,2000,78.5,85,0,0,0.1,17.1
2559,2559,2011,82,85,0,0,0.1,16.2
2560,2560,2003,76.5,85,0,0,0.1,12.8
2561,2561,2002,76.4,85,0,0,0.1,12.2
2562,2562,2013,77.2,84,0,1,0.1,14.2
2563,2563,2013,77.1,84,0,0,0.1,14.9
2564,2564,2008,77.2,84,0,0,0.1,14.2
2565,2565,2010,79.2,84,0,0,0.1,16.8
2566,2566,2005,76.6,84,0,0,0.1,13.7
2567,2567,2004,76.6,84,0,0,0.1,13.5
2568,2568,2011,79.8,84,0,0,0.1,17
2569,2569,2004,75.2,83,0,0,0.1,13.9
2570,2570,2002,78.7,83,0,0,0.1,17.5
2571,2571,2001,78.5,83,0,0,0.1,17.4
2572,2572,2007,76.7,83,0,0,0.1,12.6
2573,2573,2006,76.6,83,0,0,0.1,13.7
2574,2574,2012,84,82,0,0,0.1,17
2575,2575,2004,78.3,82,0,0,0.1,17.1
2576,2576,2003,78,82,0,0,0.1,16.8
2577,2577,2014,74.6,82,0,1,0.1,13
2578,2578,2007,79.7,82,0,0,0.1,13.5
2579,2579,2007,75.4,82,0,0,0.1,11.9
2580,2580,2003,79.1,82,0,0,0.1,18.2
2581,2581,2001,78.8,82,0,0,0.1,17.5
2582,2582,2008,76.8,82,0,0,0.1,11.7
2583,2583,2006,79.8,81,0,0,0.1,15
2584,2584,2005,75.3,81,0,0,0.1,14
2585,2585,2010,80,81,0,1,0.1,15.9
2586,2586,2005,79.3,81,0,1,0.1,15.6
2587,2587,2004,79.2,81,0,1,0.1,15.3
2588,2588,2003,79.1,81,0,1,0.1,15.2
2589,2589,2015,74.7,81,0,1,0.1,13.3
2590,2590,2008,75.9,81,0,0,0.1,11.8
2591,2591,2002,78.9,81,0,0,0.1,17.1
2592,2592,2012,83,81,0,0,0.1,16.3
2593,2593,2012,82,81,0,0,0.1,16.8
2594,2594,2006,75.5,79,0,0,0.1,14.2
2595,2595,2012,78.3,79,0,0,0.1,14.4
2596,2596,2011,77.4,79,0,0,0.1,14.1
2597,2597,2010,76.9,79,0,0,0.1,14.2
2598,2598,2011,79.7,79,0,0,0.1,16.9
2599,2599,2013,87,79,0,0,0.1,17
2600,2600,2001,77.8,79,0,0,0.1,13.7
2601,2601,2004,79.2,79,0,0,0.1,18.4
2602,2602,2013,86,79,0,0,0.1,16.3
2603,2603,2009,77,79,0,0,0.1,11.8
2604,2604,2012,83,78,0,1,0.1,16.2
2605,2605,2015,77.7,78,0,0,0.1,14.9
2606,2606,2014,89,78,0,0,0.1,17
2607,2607,2009,80,78,0,0,0.1,16.2
2608,2608,2006,79,78,0,0,0.1,17.6
2609,2609,2005,78.7,78,0,0,0.1,17.5
2610,2610,2005,79.9,78,0,0,0.1,18.9
2611,2611,2003,79.4,78,0,0,0.1,17.1
2612,2612,2014,89,78,0,0,0.1,16.8
2613,2613,2000,78.3,78,0,0,0.1,12.5
2614,2614,2013,85,78,0,0,0.1,16.8
2615,2615,2000,79.7,78,0,0,0.1,15.1
2616,2616,2009,82,77,0,0,0.1,15.3
2617,2617,2007,75.6,77,0,0,0.1,14.4
2618,2618,2013,87,77,0,1,0.1,16.3
2619,2619,2008,79.9,77,0,0,0.1,15.9
2620,2620,2006,79.7,77,0,1,0.1,16.3
2621,2621,2009,79.7,77,0,0,0.1,17.9
2622,2622,2004,79.8,77,0,0,0.1,17.5
2623,2623,2008,84,76,0,0,0.1,15.1
2624,2624,2011,76.1,76,0,0,0.1,14.4
2625,2625,2008,75.8,76,0,0,0.1,14.4
2626,2626,2014,89,76,0,1,0.1,16.3
2627,2627,2012,80,76,0,0,0.1,18.4
2628,2628,2015,81.1,76,0,0,0.1,17
2629,2629,2012,84,76,0,0,0.1,16.8
2630,2630,2011,85,76,0,0,0.1,16.7
2631,2631,2010,83,76,0,0,0.1,16.4
2632,2632,2009,83,76,0,0,0.1,13.5
2633,2633,2007,81,76,0,0,0.1,19.2
2634,2634,2006,79.9,76,0,0,0.1,19.1
2635,2635,2015,81.1,76,0,0,0.1,16.6
2636,2636,2010,77.3,76,0,0,0.1,12
2637,2637,2001,78.7,76,0,0,0.1,12.7
2638,2638,2014,87,76,0,0,0.1,17.6
2639,2639,2010,84,75,0,0,0.1,15.4
2640,2640,2013,81,75,0,0,0.1,18.7
2641,2641,2008,79.8,75,0,0,0.1,17.9
2642,2642,2007,79.5,75,0,0,0.1,17.6
2643,2643,2009,76.3,75,0,0,0.1,11.8
2644,2644,2002,78.2,75,0,0,0.1,13.8
2645,2645,2008,81,75,0,0,0.1,19.5
2646,2646,2001,82,75,0,0,0.1,15.2
2647,2647,2015,77.8,74,0,0,0.1,14.2
2648,2648,2009,76,74,0,0,0.1,14.4
2649,2649,2015,81.1,74,0,1,0.1,16.6
2650,2650,2013,86,74,0,0,0.1,17.1
2651,2651,2000,79.7,74,0,0,0.1,16.8
2652,2652,2011,77.5,74,0,0,0.1,12.4
2653,2653,2002,79,74,0,0,0.1,12.6
2654,2654,2015,88,74,0,0,0.1,17.3
2655,2655,2002,84,74,0,0,0.1,15.2
2656,2656,2011,88,73,0,0,0.1,15.7
2657,2657,2010,76.1,73,0,0,0.1,14.4
2658,2658,2014,84,73,0,0,0.1,19.2
2659,2659,2014,88,73,0,0,0.1,17.2
2660,2660,2010,86,73,0,0,0.1,13.7
2661,2661,2010,76.7,73,0,0,0.1,11.6
2662,2662,2009,85,73,0,0,0.1,19.3
2663,2663,2005,81,73,0,0,0.1,17.6
2664,2664,2003,79.3,73,0,0,0.1,12.7
2665,2665,2001,79.8,73,0,0,0.1,15.9
2666,2666,2000,79.6,73,0,0,0.1,15.9
2667,2667,2015,81,72,0,0,0.1,17.2
2668,2668,2001,80,72,0,0,0.1,17.1
2669,2669,2011,88,72,0,0,0.1,13.9
2670,2670,2011,86,72,0,0,0.1,19.7
2671,2671,2012,77.8,72,0,0,0.1,13.4
2672,2672,2003,85,72,0,0,0.1,15
2673,2673,2012,76.5,71,0,0,0.1,14.5
2674,2674,2015,86,71,0,0,0.1,19.2
2675,2675,2003,78.5,71,0,0,0.1,13.8
2676,2676,2010,89,71,0,0,0.1,20.3
2677,2677,2004,79.7,71,0,0,0.1,12.7
2678,2678,2002,79.9,71,0,0,0.1,15.9
2679,2679,2015,76.9,69,0,0,0.1,14.5
2680,2680,2001,78.2,69,0,0,0.1,12.4
2681,2681,2012,85,69,0,0,0.1,18.5
2682,2682,2004,78.7,69,0,0,0.1,14.2
2683,2683,2013,81.3,69,0,0,0.1,19.3
2684,2684,2014,78.1,69,0,0,0.1,13.4
2685,2685,2005,82,69,0,0,0.1,12.6
2686,2686,2003,82,69,0,0,0.1,15.9
2687,2687,2004,81,69,0,0,0.1,15.1
2688,2688,2013,81.1,68,0,0,0.1,15.7
2689,2689,2002,78.4,68,0,0,0.1,12.5
2690,2690,2010,86,68,0,0,0.1,18.2
2691,2691,2013,81.4,68,0,0,0.1,13.9
2692,2692,2015,78.2,68,0,0,0.1,13.4
2693,2693,2013,81,67,0,0,0.1,18.6
2694,2694,2011,77.3,67,0,0,0.1,11.8
2695,2695,2005,79,67,0,0,0.1,14.8
2696,2696,2014,81.5,67,0,0,0.1,19.2
2697,2697,2011,81.1,67,0,0,0.1,17.6
2698,2698,2009,89,67,0,0,0.1,17.4
2699,2699,2008,86,67,0,0,0.1,17.6
2700,2700,2007,85,67,0,0,0.1,17.6
2701,2701,2014,81.4,66,0,0,0.1,15.9
2702,2702,2003,78.5,66,0,0,0.1,13
2703,2703,2014,81.2,66,0,0,0.1,18.6
2704,2704,2006,79.3,66,0,0,0.1,14.8
2705,2705,2015,81.6,66,0,0,0.1,19.2
2706,2706,2010,81,66,0,0,0.1,17.4
2707,2707,2006,87,66,0,0,0.1,13.9
2708,2708,2005,85,66,0,0,0.1,16
2709,2709,2005,81.1,66,0,0,0.1,15.2
2710,2710,2015,81.5,65,0,0,0.1,15.9
2711,2711,2005,78.7,65,0,0,0.1,13.5
2712,2712,2004,78.6,65,0,0,0.1,13.4
2713,2713,2004,88,65,0,0,0.1,18.3
2714,2714,2003,87,65,0,0,0.1,17.6
2715,2715,2014,81.7,65,0,0,0.1,13.9
2716,2716,2012,77.6,65,0,0,0.1,12.1
2717,2717,2007,79.6,65,0,0,0.1,14.4
2718,2718,2007,81.1,65,0,0,0.1,14.1
2719,2719,2006,81.5,65,0,0,0.1,15.2
2720,2720,2006,78.8,64,0,0,0.1,13.4
2721,2721,2015,81.4,64,0,0,0.1,18.6
2722,2722,2013,77.9,64,0,0,0.1,12.4
2723,2723,2008,80,64,0,0,0.1,14.6
2724,2724,2008,81.4,64,0,0,0.1,14.2
2725,2725,2006,88,64,0,0,0.1,15.9
2726,2726,2007,78.9,63,0,0,0.1,13.5
2727,2727,2015,82,63,0,0,0.1,13.9
2728,2728,2009,82,63,0,0,0.1,14.4
2729,2729,2007,89,63,0,0,0.1,15.8
