factor_id,metric_id,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,polio,total_expenditure,diphtheria,gdp,population,income_composition_resources
331,331,9.69,6577.508136,0,4,55.8,96,9.6,96,41577.17,16319868,0.888
332,332,7.33,1275.689625,95,0,58.1,94,6.18,94,9484.68,16319792,0.796
333,333,8.75,187.5733187,46,18843,22.8,48,3.69,48,2527.94,16287776,0.5
334,334,9.56,5170.130703,0,11,55,98,8.52,98,39954.64,16281779,0.885
335,335,0,0,74,0,5.6,9,,74,3923.57,16252429,0.637
336,336,9.68,3455.197053,0,3,53.4,97,8.34,97,28817.32,16148929,0.882
337,337,0,0,78,0,54.2,84,,78,625.62,16144368,0.739
338,338,6.32,78.78564878,0,0,56.8,94,6.93,93,621.83,15973778,0.781
339,339,0.01,10.44640334,97,289,17.7,97,2.82,97,184.57,15945279,0.57
340,340,10.06,2944.640134,0,1019,51.8,97,7.42,97,25921.13,15925513,0.873
341,341,1.88,657.5282797,73,0,49.9,65,6.2,73,3687.76,15923559,0.614
342,342,0.11,5.665405066,71,801,16.9,71,6.98,71,341.29,15813913,0.307
343,343,6.37,584.0993429,0,1,56.1,96,7.34,96,4787.70,15799542,0.775
344,344,0.03,40.36829999,78,7641,19.5,77,3.4,78,873.77,15793993,0.501
345,345,0,0,87,0,31.8,88,,87,118.69,15777451,0.507
346,346,4.43,41.73629221,0,23934,21.3,61,4.7,63,614.67,15671927,0.437
347,347,3.77,59.12850204,87,0,52.8,87,7.29,87,674.98,15661547,0.725
348,348,1.23,13.77617463,97,26,18,97,11.67,97,512.13,15627618,0.444
349,349,6.06,675.7808443,0,0,55.4,97,6.48,97,4463.55,15623635,0.768
350,350,1.93,582.1469583,85,0,49.3,84,6.3,85,3452.83,15596214,0.611
351,351,0.01,59.2589257,94,1986,16.4,94,3.8,94,856.34,15572753,0.557
352,352,0,0,89,0,19.6,87,,89,1163.19,15517635,0.558
353,353,7.44,499.730412,94,13,47.3,94,3.19,93,6771.41,15484192,0.754
354,354,6.1,687.5116825,0,0,54.7,96,6.51,97,4595.67,15444969,0.761
355,355,9.05,14.5676468,63,1272,21.6,66,4.24,63,197.66,15442181,0.487
356,356,3.92,41.88087712,88,72,52.1,85,6.48,87,572.14,15419666,0.717
357,357,6.5,10.82259524,91,0,31.3,92,6.44,91,127.47,15411675,0.498
358,358,0.04,30.59320769,7,2981,18.9,78,2.91,77,711.47,15399667,0.487
359,359,3.91,4.720593531,0,14629,2.9,57,4.48,62,68.41,15274234,0.433
360,360,6.24,74.14842946,0,0,54,91,6.4,91,511.37,15262754,0.755
361,361,0.12,40.37835666,0,1317,16.5,68,6.76,67,354.82,15228525,0.298
362,362,0.01,62.65945432,94,788,15.2,94,3.6,94,757.67,15214912,0.535
363,363,3.99,344.7412164,88,257,51.4,85,5.92,88,5223.35,15177355,0.71
364,364,0,0,89,58,24.3,85,,89,98.73,14976994,0.491
365,365,2.16,457.7745845,88,0,47.9,88,6.28,88,3187.85,14948919,0.609
366,366,0.01,42.48865034,96,2660,14,96,2.85,96,615.78,14885814,0.52
367,367,6,112.541157,99,245,43.9,96,4.16,97,1229.96,14883626,0.676
368,368,5.99,145.1022528,95,18,44.8,95,3.61,95,1658.31,14858948,0.7
369,369,5.75,12.60883976,95,94,44.4,95,3.47,95,149.93,14858335,0.685
370,370,0.01,6.914723983,86,15,17.6,84,6.24,86,95.24,14776866,0.54
371,371,2.59,196.9152496,78,896,21.7,7,4.91,78,1734.94,14699937,0.554
372,372,3.87,282.1440066,91,0,5,91,5.58,94,4255.57,14691275,0.702
373,373,4.5,107.7988339,93,395,15.6,92,6.77,93,569.76,14689726,0.345
374,374,0.1,35.80929749,0,282,16.1,57,6.94,57,292.56,14668338,0.293
375,375,9.55,104.4746444,42,2613,2.4,54,4.47,42,1136.83,14641724,0.477
376,376,10.47,2.642527148,43,2072,54.2,97,5.67,96,21.36,14597683,0.72
377,377,0.26,12.80528533,89,32,23.8,85,4.66,89,152.44,14546111,0.483
378,378,2.12,60.18591771,88,722,17,87,5.64,88,882.49,14537886,0.533
379,379,3.76,197.9303077,93,1,49.3,94,5.66,96,4274.95,14447562,0.698
380,380,6,63.75053034,94,0,29.9,93,6.31,93,839.93,14386649,0.452
381,381,10.58,1529.497771,97,2339,59.3,98,7.9,97,15543.68,14356911,0.799
382,382,11.79,12.25184084,98,1147,55.7,98,5.3,98,692.19,14349528,0.754
383,383,0.01,38.05462002,45,25934,12.5,94,2.68,93,484.16,14343111,0.499
384,384,10.99,178.8225911,97,2123,58.7,98,6.88,97,15154.46,14321676,0.792
385,385,11.04,184.764931,97,629,58.1,97,6.61,97,14212.69,14296868,0.785
386,386,12.04,161.7301654,98,27,56.6,98,6.22,98,11635.26,14274235,0.769
387,387,1.27,74.34482999,91,20,16.9,92,1.7,91,372.84,14271234,0.4
388,388,2.57,183.0461695,81,13234,21.2,83,4.26,81,1644.62,14264756,0.543
389,389,9.66,10.35779424,27,704,19.9,46,3.66,4,119.74,14261494,0.466
390,390,0.01,1.766663097,0,3849,16.9,68,2.61,65,51.66,14161437,0.45
391,391,0.57,102.1413744,74,98,19.6,74,6.74,74,689.68,14138216,0.36
392,392,0.01,4.11469667,11,9743,12,88,2.62,99,46.76,14137489,0.491
393,393,4.73,64.24025208,76,125,14.6,94,6.58,86,422.63,13829177,0.325
394,394,3.54,18.09317114,92,0,47.2,89,5.87,92,321.94,13735233,0.688
395,395,2.08,57.73516711,82,394,14.8,82,3.75,82,631.68,13676693,0.495
396,396,0.11,3.751715442,0,2183,15.4,46,7.15,45,25.38,13618449,0.278
397,397,0.01,11.3020668,37,1275,18.7,44,3.62,37,126.00,13569438,0.39
398,398,3.56,20.84342867,75,0,28.6,75,4.96,75,325.68,13558469,0.421
399,399,2.03,51.50447119,8,188,14.3,8,4.48,8,539.88,13474489,0.483
400,400,2.3,143.8698873,94,26,2.2,93,4.73,94,1139.11,13456417,0.518
401,401,1.18,6.847033785,99,1,16.2,99,8.99,99,297.70,13429262,0.377
402,402,0.64,76.52382535,39,226,18.2,46,3.42,39,986.13,13133589,0.387
403,403,4.57,34.26216876,68,212,27.9,71,5.12,7,414.80,13124267,0.408
404,404,0.28,1.020071763,89,428,21.7,76,4.62,89,11.63,12916229,0.449
405,405,9.61,17.137754,0,42007,17.8,4,2.43,25,459.46,12866671,0
406,406,1.44,55.59543946,0,653,13.1,69,6.74,69,362.42,12853124,0.445
407,407,4.13,14.5887403,69,2,44.3,9,3.86,89,193.74,12852755,0.67
408,408,0.55,60.21211141,83,33,18,78,6.34,77,487.94,12798763,0.338
409,409,2.4,288.4016258,0,0,43.1,88,6.77,87,1872.74,12796925,0.564
410,410,4.36,0,68,31,27.1,67,7.13,65,454.37,12777511,0.407
411,411,2.08,10.85148218,8,535,19.2,77,4.37,8,114.59,12725974,0.492
412,412,4.58,41.60951275,0,2946,13.3,83,5.61,79,332.34,12654621,0
413,413,1.43,30.91060554,0,1361,12.8,54,5.95,54,339.68,12634729,0.427
414,414,4.06,0,7,998,26.7,7,6.52,68,453.35,12633897,0.418
415,415,3.99,84.17527008,36,0,43.6,83,3.38,87,1451.30,12628596,0.668
416,416,0,0,82,0,63.5,87,,87,9143.13,12589949,0.758
417,417,2.77,57.73359864,38,31458,15.9,76,4.28,79,1345.77,12398691,0.569
418,418,2.25,1.860003739,81,459,18.8,83,6.11,81,13.15,12383446,0.479
419,419,1.72,0,76,529,25.9,76,6.16,75,548.59,12366165,0.427
420,420,1.08,4.375316094,84,167,15.2,85,6.35,84,26.15,12336687,0.362
421,421,0.56,67.76269089,33,8650,17.5,4,3.17,33,989.24,12288651,0.37
422,422,1.68,0,79,1483,25.5,78,7.1,78,547.36,12222251,0.434
423,423,1.51,0.328418056,0,12237,12.1,62,5.87,59,3.69,12152354,0.401
424,424,4.56,23.1016899,0,4174,12.5,62,4.85,62,235.49,11944587,0
425,425,2.53,225.0619956,0,0,41.1,78,6.76,77,1568.38,11924946,0.546
426,426,0,0,31,878,0,41,,31,758.73,11882136,0.421
427,427,0.32,8.309152927,94,11,2.3,93,4.72,94,95.40,11873557,0.425
428,428,1.19,19.4808682,0,47147,12.6,57,4.3,61,541.14,11827848,0.505
429,429,0.11,1.817829717,0,61208,13.9,42,7.1,36,165.26,11771976,0.255
430,430,2.46,8.369851529,0,35,18,84,7.33,83,53.28,11731746,0.456
431,431,4.99,10.22840118,97,30,52.4,97,4.98,97,672.92,11719673,0.694
432,432,0,0,6,619,25.4,79,,6,2878.34,11716359,0.679
433,433,1.15,12.79760626,0,150,14.4,86,5.7,9,146.76,11695863,0.387
434,434,0.53,3.67646576,0,717,16.5,65,6.32,61,334.22,11638929,0.308
435,435,0,0,98,1,21.4,99,,98,71.35,11629553,0.493
436,436,0.34,10.43022617,89,3,19.9,89,5.44,89,89.84,11556763,0.422
437,437,5.27,881.7364327,95,0,59.4,95,6.6,95,7748.12,11555228,0.738
438,438,0.01,5.140668848,63,53,22.2,63,5.49,63,54.17,11536615,0.406
439,439,2.33,65.78997404,0,881,17.6,85,8.18,83,429.16,11421984,0.443
440,440,1.18,13.76270195,0,304,14.1,73,6.7,75,153.26,11376172,0.391
441,441,5.36,159.8772264,97,0,58.7,96,6.6,96,9689.53,11366189,0.735
442,442,0.1,13.35783844,0,21319,13.6,41,6.1,34,158.46,11352973,0.253
443,443,0.01,7.549797238,98,10,2.8,98,7.53,98,76.57,11345357,0.488
444,444,0.51,4.395885717,0,4464,16.1,56,6.39,49,36.85,11293258,0.297
445,445,0.01,4.344930862,62,6,21.7,63,5.39,62,52.35,11281469,0.396
446,446,0,0,98,47,63.7,99,,99,4356.88,11274196,0.895
447,447,0,0,98,16,61.2,98,,98,3828.92,11273661,0.723
448,448,0.33,96.03725103,84,0,19.5,84,5.35,84,773.87,11251266,0.415
449,449,11.77,702.359357,98,39,63,99,1.57,99,4651.39,11182817,0.889
450,450,0.45,49.09198224,17,63,16.4,3,2.92,19,929.77,11133861,0.338
451,451,10.08,664.4738975,98,109,62.6,99,1.54,99,4474.57,11128246,0.886
452,452,9,3189.754439,95,149,63.7,99,9.18,99,26917.76,11121341,0.859
453,453,5.76,36.2929176,0,0,44.2,66,8.9,66,662.28,9999617,0.47
454,454,0,0,77,17745,17.6,75,,77,645.46,9987333,0.441
455,455,7.11,9.165614959,97,5,17.7,93,7.2,97,539.15,9977446,0.447
456,456,11.51,17.82121883,0,5,62.4,99,7.84,99,1448.88,9971727,0.821
457,457,1.34,321.7694175,92,22,5.6,95,5.36,95,2761.97,9939678,0.667
458,458,10.74,14.06141699,93,45,54.9,99,6.62,99,1244.37,9928549,0.681
459,459,6.02,664.5585242,83,0,53.6,85,4.6,88,5451.67,9897985,0.697
460,460,0.16,10.3839337,0,4,19,53,3.2,57,296.68,9881428,0.356
461,461,0.01,160.9449342,0,0,64.2,99,7.4,99,14117.98,9866468,0.834
462,462,12.23,145.4233629,99,14,55.3,99,6.47,99,1479.38,9865548,0.687
463,463,1.17,262.8184944,93,98,49.7,96,5.32,96,2346.59,9864326,0.662
464,464,4.61,24.58973399,89,2920,24.3,84,4.56,89,276.29,9848132,0.671
465,465,0,0,67,22,59.5,98,,98,5585.26,9799186,0.909
466,466,11.17,23.83578594,56,21,55.8,53,6.59,5,1819.53,9796749,0.695
467,467,6.05,587.8828228,8,0,52.6,85,4.41,82,4952.68,9767758,0.695
468,468,4.21,155.4767618,88,341,21.6,91,4.5,91,1919.47,9751864,0.655
469,469,1.21,264.7842196,94,47,48.1,97,5.4,97,2213.91,9699197,0.646
470,470,0.21,1.099665984,0,99,18.5,59,2.82,59,33.42,9679745,0.346
471,471,11.01,45.65007798,99,1,56.7,98,6.89,99,3126.72,9663915,0.713
472,472,0,0,96,0,52.5,98,,96,55.31,9649341,0.758
473,473,6.08,56.77858733,0,0,4.7,62,5.56,63,615.82,9556889,0.458
474,474,14.67,501.8056141,98,0,58.2,98,5.95,97,6376.18,9527985,0.755
475,475,4.96,191.4949779,87,6538,23.1,87,4.29,87,2352.52,9527794,0.669
476,476,7.4,10947.02327,53,30,58.1,98,11.8,98,57134.78,9519374,0.903
477,477,0,0,99,2,62.3,99,,99,5949.12,9489616,0.798
478,478,13.94,1147.1114,97,64,61.7,97,5.69,97,8318.43,9474511,0.796
479,479,17.31,846.9113071,98,50,59.9,98,4.92,98,6519.72,9473172,0.787
480,480,14.66,1109.854619,98,16,61.1,98,6.7,98,7978.83,9465997,0.796
481,481,16.35,91.70962117,97,10,6.5,98,5.1,98,694.24,9464495,0.793
482,482,7.4,11477.6671,42,26,57.7,98,11.7,98,59593.29,9449213,0.901
483,483,7.2,778.2477467,0,6,57.3,98,9.47,98,5276.26,9378126,0.895
484,484,6.2,352.9551269,84,0,49.3,88,4.34,89,3836.47,9371338,0.677
485,485,7.3,682.1070608,0,3,56.9,98,9.94,98,4627.59,9298515,0.898
486,486,0.01,285.6103912,88,0,49.7,92,5.37,89,7496.34,9295784,0.742
487,487,0,0,0,0,0,0,0,0,1678.71,9263136,0
488,488,5.71,289.7418649,87,0,48.2,86,4.26,87,3681.60,9237566,0.668
489,489,4.42,159.5348489,85,1469,22.1,86,4.41,87,1825.34,9222879,0.661
490,490,6.9,8105.590882,0,25,56.5,98,9.23,98,55746.84,9219637,0.897
491,491,1.33,94.25737917,76,392,23,77,4.95,76,757.70,9199259,0.451
492,492,0.21,21.3378184,0,2151,17.3,56,3.76,53,322.81,9137345,0.329
493,493,6.1,64.39853344,0,0,37.5,58,5.61,55,387.94,9119178,0.45
494,494,6.6,5793.363644,0,5,54.9,99,9.9,99,42442.22,8993531,0.888
495,495,7.01,39.44666715,95,129,15.4,95,6.83,95,287.93,8991735,0.388
496,496,6.64,44.25687135,0,0,36.5,56,5.32,53,329.78,8976552,0.447
497,497,0.17,19.89790929,0,7408,16.9,52,3.65,5,315.84,8971139,0.322
498,498,6.9,5067.411418,0,3,54.4,99,9.31,99,36961.43,8958229,0.882
499,499,2.1,22.48638351,74,0,47.3,84,5.85,81,495.29,8947243,0.728
500,500,4.19,137.327474,87,530,21.1,87,3.94,87,1672.69,8929349,0.648
501,501,6.9,3998.09987,0,9,53.9,99,9.23,99,29571.74,8924958,0.88
502,502,6.1,50.28558223,0,0,35.6,54,5.47,48,393.16,8834733,0.444
503,503,6.43,4.67359227,63,0,45.1,74,5.79,82,38.47,8832285,0.66
504,504,6.75,31.93566186,89,386,14.9,89,6.24,89,236.91,8818438,0.371
505,505,4.08,121.3625467,77,9,2.6,88,3.95,88,1391.77,8789419,0.646
506,506,6.13,340.0239945,66,113,44.1,71,5.59,72,2862.15,8697126,0.656
507,507,1.28,7.615430126,75,928,22,77,4.2,75,82.15,8696916,0.444
508,508,6.22,60.77815868,0,159,34.8,52,5.63,45,413.74,8692567,0.443
509,509,3.11,311.7553193,97,0,49.3,97,9.15,97,2136.77,8657785,0.614
510,510,0,0,93,309,57.6,93,,93,43665.95,8633169,0.892
511,511,6.58,44.79247812,68,253,43.1,71,5.9,78,282.42,8562622,0.651
512,512,0,0,96,3,4.7,96,,96,918.68,8548651,0.625
513,513,12.32,8350.193523,98,117,57.1,98,11.21,98,51322.64,8541575,0.892
514,514,11.82,90.58501176,95,0,56.6,95,11.14,95,554.72,8479375,0.887
515,515,0,0,0,0,0,0,0,0,0.00,8468152,0
516,516,1.12,7.49281752,82,341,21.5,82,4.55,82,76.54,8454791,0.438
517,517,12.26,7878.372355,92,36,56.1,92,11.17,92,48333.57,8429991,0.884
518,518,11.18,839.91332,88,166,6.9,94,1.99,95,4465.25,8425823,0.916
519,519,0.4,546.6235156,98,120,64,98,7.23,98,3992.87,8413464,0.737
520,520,12.04,8272.306757,89,68,55.7,89,1.94,89,51126.74,8391643,0.88
521,521,0.01,7.829008596,97,0,39.9,94,6.88,97,114.46,8362745,0.622
522,522,11.3,8053.557638,83,49,54.7,83,11.19,83,47654.19,8343323,0.87
523,523,0.25,21.52701616,0,3546,13.9,3,6.28,36,166.23,8342559,0
524,524,4.44,0.901149288,52,10511,19.2,85,3.25,84,11.55,8331954,0.631
525,525,12,8329.731655,83,448,54.2,83,1.6,83,51386.38,8321496,0.864
526,526,12.5,7453.8644,85,20,53.7,85,1.4,85,46586.65,8295487,0.86
527,527,0,0,0,35,57.4,97,,97,8989.84,8282396,0.938
528,528,11.2,869.790735,88,1607,6.4,94,1.93,95,4681.33,8274983,0.912
529,529,12.4,69.92899358,83,23,53.2,83,1.35,83,443.99,8268641,0.854
530,530,11.83,5842.374765,88,121,57.1,96,1.37,96,34165.93,8251626,0.877
531,531,12.4,5992.588029,86,9,52.7,86,1.53,86,38242.43,8227829,0.848
532,532,12.91,4238.540035,84,0,55.1,94,1.1,9,23718.75,8221158,0.855
533,533,1.19,75.91429496,74,176,21,76,4.75,74,625.84,8216896,0.434
534,534,4.33,15.99415192,92,173,15.2,89,7.86,92,196.25,8212264,0.319
535,535,3.1,302.1057507,97,0,46.8,97,8.45,97,1932.86,8194778,0.606
536,536,9.61,19479.91161,0,23,57,96,11.66,96,85814.59,8188649,0.936
537,537,11.2,7584.078579,88,780,59.9,94,11.25,95,41785.56,8177693,0.907
538,538,12.1,5316.877456,83,15,52.2,83,1.56,83,36693.43,8171966,0.841
539,539,12.2,504.4308735,83,90,51.7,84,1.48,84,3212.94,8121423,0.837
540,540,9.86,18379.32974,0,61,56.2,96,11.59,96,83164.39,7996861,0.932
541,541,0.41,67.70171064,98,3,63.2,98,8,98,387.75,7992573,0.735
542,542,1.13,7.106997355,7,210,2.5,73,4.73,7,61.80,7982225,0.43
543,543,4.54,1.72659515,99,43,14.8,93,1.3,99,17.80,7939573,0.309
544,544,0,0,67,38,48.6,74,,73,NULL,7919825,0.515
545,545,9.99,18822.86732,0,621,55.8,96,11.21,96,87998.44,7912398,0.932
546,546,1.22,22.18952246,0,1451,14.2,59,4.47,46,193.79,7885689,0.346
547,547,3.14,231.9112915,92,0,45.1,93,8.4,93,1751.60,7872658,0.597
548,548,10.2,33.26778134,88,0,58.1,94,7.41,93,287.53,7837161,0.723
549,549,0.32,51.9919227,96,1,37.4,97,5.98,96,834.54,7815949,0.608
550,550,0,0,0,0,0,0,0,0,0.00,7787655,0
551,551,11.19,32.38616103,96,0,58.6,96,7.43,96,271.47,7775327,0.729
552,552,0.01,208.2311603,67,2299,47.9,64,4.26,73,2182.72,7755785,0.511
553,553,10.15,14714.82588,0,958,55,96,11,95,69672.47,7743831,0.916
554,554,4.5,21.24915339,92,784,14.5,88,11.49,92,165.88,7675338,0.29
555,555,0.99,18.03753133,0,357,13.8,56,4.2,44,161.63,7672783,0.325
556,556,10.48,456.3404657,96,3,59.7,97,7.8,96,3893.69,7658972,0.745
557,557,10.29,2084.255535,0,2022,54.6,96,1.29,95,72119.57,7647675,0.914
558,558,0.01,25.70881695,73,12,47.2,8,4.78,79,229.95,7592865,0.506
559,559,0.43,68.86623298,98,0,62.4,98,8.39,98,387.32,7574943,0.737
560,560,10.44,11892.33429,0,1015,54.1,94,1.21,94,63223.47,7551117,0.911
561,561,10.89,591.5100978,95,1,6.9,95,6.41,95,5932.90,7545338,0.755
562,562,7.38,11.85928108,0,38,51.2,98,6.53,95,87.14,7516346,0.702
563,563,0.8,10.82452594,0,3332,12.9,55,4.73,35,111.36,7497192,0.298
564,564,6.95,292.6142378,0,63,52.2,95,8.9,95,2149.99,7496522,0.715
565,565,10.98,107.9826127,96,1,61.5,96,6.61,95,7296.12,7492561,0.761
566,566,10.24,10598.08187,0,0,53.7,94,1.39,94,57348.93,7483934,0.904
567,567,0.3,35.71613793,93,0,35.9,93,5.93,93,666.35,7472819,0.601
568,568,7.42,462.7076756,89,11,53.3,96,8.24,88,3331.23,7463157,0.72
569,569,0.86,1.506962482,0,73,13.5,54,4.23,4,135.76,7462445,0.31
570,570,10.93,661.5144334,96,2249,62.1,94,6.78,94,6955.99,7444443,0.768
571,571,10.15,10055.34981,0,60,53.2,94,1.86,94,54797.55,7437115,0.899
572,572,5.54,1.747440948,87,0,14.1,82,9.84,87,15.57,7423289,0.286
573,573,8.58,541.8243468,93,2,54.5,97,8.99,92,4129.76,7411569,0.739
574,574,10.8,766.4454884,95,22004,62.7,94,7.24,94,6843.26,7395599,0.77
575,575,10.55,9495.540576,0,39,52.8,95,1.96,93,53255.98,7389625,0.895
576,576,9.3,772.8700353,99,201,55.1,93,1.2,94,5458.12,7381579,0.743
577,577,1.53,1275.877569,96,111,62.8,97,5.29,97,11341.13,7349455,0.737
578,578,10.67,875.1495189,96,157,63.3,95,6.88,95,7813.83,7348328,0.775
579,579,1.23,40.48815233,15,1588,19.2,76,4.27,75,418.70,7295394,0.407
580,580,9.65,774.4396617,89,20,57,91,1.9,91,5411.88,7291436,0.755
581,581,10.85,6853.628494,0,0,51.8,95,1.61,93,41336.72,7284753,0.89
582,582,0.88,23.40731286,66,0,45.7,69,4.94,72,177.87,7269348,0.494
583,583,12.06,149.659879,95,14,64.5,95,7.93,95,7674.87,7265115,0.781
584,584,0,0,0,0,0,0,0,0,0.00,7237276,0
585,585,11.12,6478.346135,0,700,51.3,95,1.28,93,38538.64,7229854,0.888
586,586,0.01,4.877350139,87,577,23.7,85,5.25,87,62.13,7228915,0.475
587,587,12.03,153.1400362,95,0,65.1,88,8.44,88,7853.34,7223938,0.787
588,588,5.72,11.22655347,83,2,13.8,76,7.1,83,127.43,7182451,0.279
589,589,0,0,92,0,65.7,91,,91,6993.48,7177991,0.792
590,590,9.16,880.6403367,91,1,58.9,97,1.12,95,6353.83,7164132,0.766
591,591,0.35,2.272404904,84,2,34.7,85,5.35,86,52.36,7152385,0.586
592,592,0,0,0,0,0,0,0,0,0.00,6974442,0
593,593,5.84,6.545263634,0,224,13.5,75,5.25,82,112.85,6953113,0.276
594,594,0.82,20.53327531,66,0,44.2,79,4.36,73,1166.66,6947447,0.477
595,595,13.63,3410.284431,26,10000,54.6,98,9.77,97,22465.64,6912498,0.844
596,596,1.29,103.523776,82,34,58.5,9,5.81,9,834.87,6876345,0.687
597,597,1.34,37.38182018,0,4244,18.4,78,4.34,78,374.19,6865951,0.389
598,598,3.09,154.8636161,94,0,4.4,95,7.28,95,1132.87,6863157,0.561
599,599,0.01,41.60027954,84,238,22.6,84,5.11,84,563.69,6859482,0.464
600,600,0.37,19.83672308,81,0,33.5,79,5.89,84,337.36,6854176,0.572
601,601,0.59,668.7447334,98,0,6.9,98,9.54,98,3492.14,6821116,0.742
602,602,6.5,788.6873403,99,2641,31.3,99,4,99,6171.26,6814365,0.733
603,603,0.81,103.7277727,59,0,43.4,76,4.6,63,1178.72,6787187,0.469
604,604,5.98,9.660010196,0,1016,13.3,74,5.15,81,122.43,6741569,0.268
605,605,0.38,2.093721752,81,4,33,82,5.7,86,39.28,6712841,0.563
606,606,1.44,39.08258546,85,187,22,85,5.21,85,562.34,6679282,0.457
607,607,0,0,86,157,62.5,98,,98,36526.77,6662468,0.894
608,608,5.92,609.9511632,98,7790,25.7,99,3.92,99,4378.69,6654576,0.7
609,609,0,0,93,0,5.2,89,,93,419.37,6639119,0.692
610,610,0.71,85.7175381,61,0,42.7,72,4.4,71,956.67,6627922,0.461
611,611,3.78,54.6659175,89,1865,22.2,88,11.98,89,445.53,6611692,0.392
612,612,11.1,6646.953935,74,272,61.6,99,11.56,99,42554.12,6599857,0.887
613,613,0.36,13.25723997,58,2144,32.5,82,4.46,85,236.31,6576877,0.553
614,614,11.5,751.3793553,78,0,61.1,99,11.44,99,4838.24,6565979,0.885
615,615,6.09,10.61917585,0,0,13,72,4.96,81,133.74,6555829,0.268
616,616,0.01,561.7684701,87,0,49.4,83,9.81,87,4712.82,6552584,0.688
617,617,6.26,321.1953005,96,3526,22.6,98,3.55,98,2893.65,6542547,0.682
618,618,11.7,72.8001211,65,5048,6.1,99,11.2,99,473.34,6527512,0.879
619,619,2.61,28.80831098,93,0,38.8,88,6.63,94,188.78,6524283,0.551
620,620,1.47,35.55729,72,7823,55.1,78,5.36,78,366.57,6514354,0.658
621,621,0.61,535.2786404,97,2,6.1,98,8.78,97,3385.70,6489822,0.739
622,622,5.93,27.63810304,95,10315,2.2,97,3.7,96,296.55,6473164,0.657
623,623,0.6,10.68147485,39,927,32.1,84,4.48,85,189.39,6447688,0.543
624,624,11.9,7002.785925,47,604,59.1,98,1.57,98,45413.66,6437499,0.877
625,625,12.2,64.73714894,42,39,58.6,99,1.45,98,416.58,6416229,0.873
626,626,5.36,441.8446244,87,0,47.9,83,1.33,87,3855.54,6379219,0.679
627,627,0.86,1.142003812,0,38,31.6,84,4.59,85,17.82,6327125,0.535
628,628,1.54,421.2956602,71,16244,53.5,85,4.95,85,4316.55,6324121,0.641
629,629,0,0,91,0,56.1,92,,91,4127.12,6312478,0.678
630,630,5.88,0.27564826,95,4074,18.7,97,3.4,97,27.56,6295821,0.64
631,631,5.79,472.1932825,89,0,47.1,84,9.42,89,3988.12,6293783,0.675
632,632,2.52,665.7260253,93,0,55.4,93,6.77,94,3988.77,6281189,0.676
633,633,13.18,5291.234786,35,4448,57,99,1.53,98,33874.74,6274897,0.857
634,634,7.35,483.1916844,96,0,62.6,96,9.22,96,3537.27,6233948,0.876
635,635,2.48,591.7757569,92,0,54.1,93,6.7,92,3827.79,6221246,0.67
636,636,0.6,373.2628643,98,41,59.3,98,8.35,98,2762.86,6193191,0.736
637,637,13.78,3779.655273,29,5185,55.8,97,1.22,97,24275.24,6185267,0.851
638,638,3.91,5.379606465,77,44,2.7,75,1.29,77,46.38,6165372,0.367
639,639,2.36,469.3904193,89,0,52.8,89,6.91,89,3474.39,6164626,0.662
640,640,1.33,69.35924758,24,187,2.4,8,5.73,81,513.39,6161796,0.441
641,641,0.58,158.001946,6,1385,4.4,59,8.39,62,637.36,6161517,0.439
642,642,2.55,416.4338399,91,0,52.1,91,6.83,91,3366.48,6137276,0.662
643,643,5.39,30.93519548,85,0,45.6,81,9.14,85,2599.60,6127837,0.663
644,644,1.37,0.675682939,0,8,19.8,72,5.55,82,42.76,5997385,0.443
645,645,7.25,5243.316638,96,351,6.5,96,9.41,96,36976.85,5995365,0.868
646,646,0.55,38.4279083,58,2175,21.3,87,2.22,84,1171.58,5986514,0.533
647,647,7.28,1038.885632,71,12499,47.2,72,8.5,72,7362.76,5979432,0.63
648,648,3.1,400.1342971,94,0,47.8,93,7.61,94,2519.74,5971535,0.628
649,649,5.61,318.6201852,86,0,44.2,95,6.41,95,2312.19,5966159,0.649
650,650,3.58,366.4841804,98,0,52.4,99,8.43,98,1847.20,5945747,0.63
651,651,0.59,313.3626015,98,1,58.6,98,8.8,98,2537.35,5934232,0.733
652,652,5.61,26.18072382,92,0,43.5,98,6.43,98,189.72,5882796,0.648
653,653,2.79,353.6690328,99,0,45.3,98,8.17,99,2238.41,5867626,0.607
654,654,0.61,110.9803062,6,17620,38.9,54,7.69,61,511.67,5862316,0.428
655,655,0,0,81,39,66.1,75,,81,846.63,5851479,0.763
656,656,3.8,38.00075788,0,33,19.7,65,1.68,64,322.31,5848692,0.348
657,657,8.37,5228.821581,97,321,59.4,97,8.48,97,37698.79,5843831,0.862
658,658,1.37,6.226048785,0,26,19.3,85,5.56,84,377.34,5837792,0.436
659,659,6.38,20.68037294,92,0,42.8,96,6.7,96,157.15,5795494,0.646
660,660,3.38,302.7045411,98,0,5.2,99,6.58,98,1526.50,5737723,0.614
